"","id","name"
"11469","CHEMBL2108632","PLATELETS"
"11470","CHEMBL1123","DICYCLOMINE"
"11471","CHEMBL419792","SUMANIROLE"
"11472","CHEMBL2109090","ENLIMOMAB"
"11473","CHEMBL2108931","CRISANTASPASE"
"11474","CHEMBL4650418","PXS-5505"
"11475","CHEMBL1236602","4-Imidazoleacrylic Acid"
"11476","CHEMBL2104217","CALCIUM SACCHARATE"
"11477","CHEMBL100014","AN-9"
"11478","CHEMBL425584","CHEMBL425584"
"11479","CHEMBL36633","OXIRACETAM"
"11480","CHEMBL521851","PICTILISIB"
"11481","CHEMBL318516","CHEMBL318516"
"11482","CHEMBL3989410","INDOMETHACIN SODIUM"
"11483","CHEMBL465026","NEFOPAM"
"11484","CHEMBL59990","MAFOSFAMIDE"
"11485","CHEMBL1256575","CHEMBL1256575"
"11486","CHEMBL117651","CHEMBL117651"
"11487","CHEMBL1230662","CHEMBL1230662"
"11488","CHEMBL54440","MEVASTATIN"
"11489","CHEMBL2108162","TUVIRUMAB"
"11490","CHEMBL1697744","ERDOSTEINE"
"11491","CHEMBL1233322","CHEMBL1233322"
"11492","CHEMBL360998","CHEMBL360998"
"11493","CHEMBL1915540","ADRIFORANT"
"11494","CHEMBL279115","PHORBOL MYRISTATE ACETATE"
"11495","CHEMBL3707249","ASM-024"
"11496","CHEMBL4298038","MGD-007"
"11497","CHEMBL3186761","CHEMBL3186761"
"11498","CHEMBL2109351","FBT-A05"
"11499","CHEMBL2109642","A33 131I"
"11500","CHEMBL3990038","FLOTETUZUMAB"
"11501","CHEMBL4101807","VOXELOTOR"
"11502","CHEMBL2153191","AZD-4017"
"11503","CHEMBL15976","OXAMATE"
"11504","CHEMBL2110788","BENZILONIUM"
"11505","CHEMBL405110","METHYLTHIONINIUM CHLORIDE"
"11506","CHEMBL1236433","CHEMBL1236433"
"11507","CHEMBL917","FLOXURIDINE"
"11508","CHEMBL1201629","INSULIN PURIFIED BEEF"
"11509","CHEMBL2105233","PROXIBARBAL"
"11510","CHEMBL3559672","RAUWOLFIA SERPENTINA"
"11511","CHEMBL4297548","FIMASARTAN POTASSIUM TRIHYDRATE"
"11512","CHEMBL1200412","NANDROLONE PHENPROPIONATE"
"11513","CHEMBL502620","ACLARUBICIN"
"11514","CHEMBL377300","BRIVANIB"
"11515","CHEMBL4297188","MIRANSERTIB"
"11516","CHEMBL25336","BISANTRENE"
"11517","CHEMBL336360","IODOFILTIC ACID"
"11518","CHEMBL4457723","BMS-741672"
"11519","CHEMBL746","NEDOCROMIL"
"11520","CHEMBL1908360","EVEROLIMUS"
"11521","CHEMBL1905073","CHLORSULFAQUINOXALINE"
"11522","CHEMBL1087","MEPIVACAINE"
"11523","CHEMBL14935","TEZAMPANEL"
"11524","CHEMBL589370","CHEMBL589370"
"11525","CHEMBL14376","ILOPERIDONE"
"11526","CHEMBL492513","CHEMBL492513"
"11527","CHEMBL57531","CHEMBL57531"
"11528","CHEMBL1201794","RIBOFLAVIN 5'-PHOSPHATE"
"11529","CHEMBL1697756","MARVELON"
"11530","CHEMBL438139","ROCAGLAMIDE"
"11531","CHEMBL61479","SIRAMESINE"
"11532","CHEMBL68828","CHEMBL68828"
"11533","CHEMBL36255","COMBRETASTATIN A-1"
"11534","CHEMBL426560","CHEMBL426560"
"11535","CHEMBL4650463","DEUTARSERINE"
"11536","CHEMBL2108268","CELLULOSE, OXIDIZED"
"11537","CHEMBL1653","PHENIRAMINE MALEATE"
"11538","CHEMBL1231806","CHEMBL1231806"
"11539","CHEMBL303960","RIVENPROST"
"11540","CHEMBL1230144","CHEMBL1230144"
"11541","CHEMBL195328","2-Fluoro-Phenylamine"
"11542","CHEMBL1474889","CLOBUTINOL"
"11543","CHEMBL3526802","RRX-001"
"11544","CHEMBL1766582","R-1487"
"11545","CHEMBL728","PROCHLORPERAZINE"
"11546","CHEMBL326523","CHEMBL326523"
"11547","CHEMBL463763","TRIPTOLIDE"
"11548","CHEMBL549340","CHEMBL549340"
"11549","CHEMBL1201149","NALTREXONE HYDROCHLORIDE"
"11550","CHEMBL3039526","LASMIDITAN SUCCINATE"
"11551","CHEMBL3120215","OSI-027"
"11552","CHEMBL402626","CHEMBL402626"
"11553","CHEMBL3545176","DB959"
"11554","CHEMBL489157","CHEMBL489157"
"11555","CHEMBL3137308","PEFICITINIB"
"11556","CHEMBL878","METOLAZONE"
"11557","CHEMBL4297985","MAGROLIMAB"
"11558","CHEMBL235157","CHEMBL235157"
"11559","CHEMBL445353","CHEMBL445353"
"11560","CHEMBL905","RIZATRIPTAN"
"11561","CHEMBL2103995","ALLYLPRODINE"
"11562","CHEMBL3545254","OLESOXIME"
"11563","CHEMBL3039498","GRAPIPRANT"
"11564","CHEMBL180022","NERATINIB"
"11565","CHEMBL4650457","ZETELETINIB HEMIADIPATE"
"11566","CHEMBL1637","GEMCITABINE HYDROCHLORIDE"
"11567","CHEMBL1200387","AMPHETAMINE ADIPATE"
"11568","CHEMBL2109617","HUMAX-IL8"
"11569","CHEMBL1235693","CHEMBL1235693"
"11570","CHEMBL308745","CHEMBL308745"
"11571","CHEMBL4297885","SOLNATIDE"
"11572","CHEMBL2364618","MAVATREP"
"11573","CHEMBL4297459","CC-11006"
"11574","CHEMBL1198855","RONACALERET"
"11575","CHEMBL2106123","CALCIUM CITRATE"
"11576","CHEMBL231779","APIXABAN"
"11577","CHEMBL288943","LEUKOTRIENE D4"
"11578","CHEMBL651","METHADONE"
"11579","CHEMBL3092041","ACETYLDIHYDROCODEINE"
"11580","CHEMBL1888176","TROSPIUM"
"11581","CHEMBL2104591","FEDRILATE"
"11582","CHEMBL3989556","REMOXIPRIDE HYDROCHLORIDE"
"11583","CHEMBL304383","SARCOSINE"
"11584","CHEMBL3545374","TREVOGRUMAB"
"11585","CHEMBL526","PROPOFOL"
"11586","CHEMBL1908359","SODIUM MONOFLUOROPHOSPHATE"
"11587","CHEMBL1621","PALIPERIDONE"
"11588","CHEMBL1255582","FIPAMEZOLE"
"11589","CHEMBL1233058","GALACTOSE"
"11590","CHEMBL3137320","TALAZOPARIB"
"11591","CHEMBL282093","SC-58236"
"11592","CHEMBL15063","ATRAZINE"
"11593","CHEMBL4650718","HYDROXYNORKETAMINE, (2R,6R)"
"11594","CHEMBL91238","IPROCLOZIDE"
"11595","CHEMBL1742999","CARLUMAB"
"11596","CHEMBL4297735","CURDLAN SULFATE"
"11597","CHEMBL2108170","AVISCUMINE"
"11598","CHEMBL2108239","CILMOSTIM"
"11599","CHEMBL1567","SUNITINIB MALATE"
"11600","CHEMBL2110587","TASISULAM"
"11601","CHEMBL359020","CHEMBL359020"
"11602","CHEMBL4297309","NSI-189 PHOSPHATE"
"11603","CHEMBL282724","SITAXENTAN"
"11604","CHEMBL109648","CLAZOSENTAN"
"11605","CHEMBL184048","4-Hydroxymethyl-Benzamidine"
"11606","CHEMBL4802158","LARSUCOSTEROL"
"11607","CHEMBL4161733","CHEMBL4161733"
"11608","CHEMBL4298000","ONVATILIMAB"
"11609","CHEMBL1213368","CHEMBL1213368"
"11610","CHEMBL1201116","HETACILLIN"
"11611","CHEMBL1200830","FERROUS SULFATE"
"11612","CHEMBL3527358","PPI-2458"
"11613","CHEMBL255044","FLUPIRTINE"
"11614","CHEMBL3185236","FLORASULAM"
"11615","CHEMBL1800159","RELUGOLIX"
"11616","CHEMBL34964","Benzo[B]Thiophen-2-Boronic Acid"
"11617","CHEMBL11672","ROQUINIMEX"
"11618","CHEMBL4297491","E-7386"
"11619","CHEMBL1231847","CHEMBL1231847"
"11620","CHEMBL2109369","90Y-CT84.66"
"11621","CHEMBL1334078","SODIUM HYPOCHLORITE"
"11622","CHEMBL51969","PHENYLALANINE METHYL ESTER"
"11623","CHEMBL2323775","MK-8033"
"11624","CHEMBL504760","CAMPHOR"
"11625","CHEMBL3544911","PREXASERTIB"
"11626","CHEMBL2108955","EDRECOLOMAB"
"11627","CHEMBL4802142","EA-230"
"11628","CHEMBL267227","DELTA 8-TETRAHYDROCANNOBINOL"
"11629","CHEMBL125","MILTEFOSINE"
"11630","CHEMBL3586573","CHEMBL3586573"
"11631","CHEMBL2105719","DACOMITINIB"
"11632","CHEMBL2146124","CEFUROXIME SODIUM"
"11633","CHEMBL338975","PHYSOSTIGMINE SALICYLATE"
"11634","CHEMBL4297940","ACLERASTIDE"
"11635","CHEMBL219376","OXYCINCHOPHEN"
"11636","CHEMBL2108357","EPRATUZUMAB 90Y"
"11637","CHEMBL1743051","ONARTUZUMAB"
"11638","CHEMBL3183968","CEFTRIAXONE SODIUM"
"11639","CHEMBL113178","SELENOMETHIONINE"
"11640","CHEMBL452800","A-620223"
"11641","CHEMBL300461","CHEMBL300461"
"11642","CHEMBL4594263","TOCOPHEROL HYDROCHLORIDE"
"11643","CHEMBL3545107","GRC-6211"
"11644","CHEMBL55400","PROFLAVINE"
"11645","CHEMBL2104910","SULFADICRAMIDE"
"11646","CHEMBL3545217","NS-018"
"11647","CHEMBL4297338","5-METHYL-2'-FLUOROARAURACIL F-18"
"11648","CHEMBL3400972","FLUORODOPA F 18"
"11649","CHEMBL1743012","ENOKIZUMAB"
"11650","CHEMBL49","BUSPIRONE"
"11651","CHEMBL210952","ELTANOLONE"
"11652","CHEMBL2106991","RALURIDINE"
"11653","CHEMBL383541","CHEMBL383541"
"11654","CHEMBL367463","PRANOPROFEN"
"11655","CHEMBL3963485","ROGARATINIB"
"11656","CHEMBL1908351","INTOPLICINE"
"11657","CHEMBL2103834","TYLVALOSIN"
"11658","CHEMBL17860","LOFEXIDINE"
"11659","CHEMBL4298065","OMEGA-3 FATTY ACIDS"
"11660","CHEMBL436784","LGD-2226"
"11661","CHEMBL1160695","CHEMBL1160695"
"11662","CHEMBL486921","CHEMBL486921"
"11663","CHEMBL1106","EPINASTINE"
"11664","CHEMBL2146086","CRENOLANIB BESYLATE"
"11665","CHEMBL4650256","ZANIDATAMAB"
"11666","CHEMBL521203","CHEMBL521203"
"11667","CHEMBL710","FINASTERIDE"
"11668","CHEMBL2105567","CEFALONIUM"
"11669","CHEMBL573077","CHEMBL573077"
"11670","CHEMBL3707395","ELAFIBRANOR"
"11671","CHEMBL1170","TESTOSTERONE PROPIONATE"
"11672","CHEMBL6731","TENAMFETAMINE"
"11673","CHEMBL2105735","ASUNAPREVIR"
"11674","CHEMBL73451","MEQUITAZINE"
"11675","CHEMBL496102","AMG-208"
"11676","CHEMBL3039538","TRENONACOG ALFA"
"11677","CHEMBL256732","CHEMBL256732"
"11678","CHEMBL216146","CHEMBL216146"
"11679","CHEMBL4594320","AVALGLUCOSIDASE ALFA"
"11680","CHEMBL127214","CHEMBL127214"
"11681","CHEMBL4802152","SENAPARIB"
"11682","CHEMBL343633","ESATENOLOL"
"11683","CHEMBL1201554","ANTITHROMBIN ALFA"
"11684","CHEMBL2152047","L-THREONIC ACID"
"11685","CHEMBL4297202","BIXALOMER"
"11686","CHEMBL4802159","ENPATORAN"
"11687","CHEMBL1096643","PHENGLUTARIMIDE"
"11688","CHEMBL2108764","PROTHROMBIN COMPLEX, ACTIVATED"
"11689","CHEMBL1200703","CHLORDIAZEPOXIDE HYDROCHLORIDE"
"11690","CHEMBL1236482","CHEMBL1236482"
"11691","CHEMBL570015","GSK-256066"
"11692","CHEMBL741","LAMOTRIGINE"
"11693","CHEMBL319111","LINOPIRDINE"
"11694","CHEMBL1240705","CARBAPENEM"
"11695","CHEMBL219568","GUANINE"
"11696","CHEMBL304902","CLOTHIAPINE"
"11697","CHEMBL311932","CHEMBL311932"
"11698","CHEMBL3353410","OSIMERTINIB"
"11699","CHEMBL221572","RIBOSTAMYCIN"
"11700","CHEMBL4211107","ATB-346"
"11701","CHEMBL2103828","ELINOGREL"
"11702","CHEMBL3359265","PF-05175157"
"11703","CHEMBL3545047","BMS-852927"
"11704","CHEMBL186200","CHEMBL186200"
"11705","CHEMBL141889","CHEMBL141889"
"11706","CHEMBL1200396","BUPIVACAINE HYDROCHLORIDE"
"11707","CHEMBL221692","ADOPRAZINE"
"11708","CHEMBL374361","2'-deoxy-UTP"
"11709","CHEMBL2115116","BECLOMETHASONE 17-MONOPROPIONATE"
"11710","CHEMBL1697825","BUTALAMINE"
"11711","CHEMBL3189072","TIROFIBAN HYDROCHLORIDE"
"11712","CHEMBL1082354","TENONITROZOLE"
"11713","CHEMBL519160","CHEMBL519160"
"11714","CHEMBL4298094","ARCHEXIN"
"11715","CHEMBL1256815","PRADOFLOXACIN"
"11716","CHEMBL2110618","MINOPAFANT"
"11717","CHEMBL70967","R-129385"
"11718","CHEMBL3039521","VINTAFOLIDE"
"11719","CHEMBL579205","FLUTEMETAMOL"
"11720","CHEMBL12279","CHEMBL12279"
"11721","CHEMBL330498","CHEMBL330498"
"11722","CHEMBL1684","BENDROFLUMETHIAZIDE"
"11723","CHEMBL1200597","ETIDOCAINE HYDROCHLORIDE"
"11724","CHEMBL4650472","PUCOTENLIMAB"
"11725","CHEMBL3545132","MIRVETUXIMAB SORAVTANSINE"
"11726","CHEMBL3545359","ARRY-300"
"11727","CHEMBL4297576","EFINOPEGDUTIDE"
"11728","CHEMBL1201210","PROPIOMAZINE"
"11729","CHEMBL2108986","ARGIPRESSIN TANNATE"
"11730","CHEMBL3833348","BISMUTH SUBNITRATE"
"11731","CHEMBL1771","CLOPIDOGREL"
"11732","CHEMBL2108594","EPTOTERMIN ALFA"
"11733","CHEMBL1371937","PANTHENOL"
"11734","CHEMBL1201567","FILGRASTIM"
"11735","CHEMBL58510","CHLOROQUINE PHOSPHATE"
"11736","CHEMBL3545275","LY2623091"
"11737","CHEMBL1201533","THYROTROPIN ALFA"
"11738","CHEMBL2107294","TROPATEPINE"
"11739","CHEMBL300337","ENALKIREN"
"11740","CHEMBL1615779","IOBENGUANE I 131"
"11741","CHEMBL3184026","CHEMBL3184026"
"11742","CHEMBL325109","CLEBOPRIDE"
"11743","CHEMBL3989926","SITRAVATINIB"
"11744","CHEMBL1229989","CHEMBL1229989"
"11745","CHEMBL2109384","DEMCIZUMAB"
"11746","CHEMBL259420","CHEMBL259420"
"11747","CHEMBL4650471","HPN-424"
"11748","CHEMBL2109626","ALG-991"
"11749","CHEMBL4298102","VUNAKIZUMAB"
"11750","CHEMBL4650523","UCB-6114"
"11751","CHEMBL434492","CANDOXATRILAT"
"11752","CHEMBL2110559","TECHNETIUM PYROPHOSPHATE"
"11753","CHEMBL222002","CHEMBL222002"
"11754","CHEMBL565612","SOTRASTAURIN"
"11755","CHEMBL1201342","METHIXENE"
"11756","CHEMBL556578","MORPHINE HYDROCHLORIDE"
"11757","CHEMBL204021","DARAPLADIB"
"11758","CHEMBL122","ROFECOXIB"
"11759","CHEMBL3989504","SITAFLOXACIN"
"11760","CHEMBL3707399","CX1739"
"11761","CHEMBL1201570","ANAKINRA"
"11762","CHEMBL1354","SODIUM ACETATE"
"11763","CHEMBL2104984","SODELGLITAZAR"
"11764","CHEMBL3989989","AXICABTAGENE CILOLEUCEL"
"11765","CHEMBL4300558","BESIGLIPTIN TOSYLATE"
"11766","CHEMBL1200791","OXYMETAZOLINE HYDROCHLORIDE"
"11767","CHEMBL2105302","PRENOXDIAZINE"
"11768","CHEMBL295829","OXAMETACIN"
"11769","CHEMBL4594432","LY-3200882"
"11770","CHEMBL319354","D-allothreonine"
"11771","CHEMBL36506","NOVOBIOCIN"
"11772","CHEMBL1743023","FULRANUMAB"
"11773","CHEMBL19980","BREFELDIN A"
"11774","CHEMBL3833353","PRAMLINTIDE ACETATE"
"11775","CHEMBL2107341","FISPEMIFENE"
"11776","CHEMBL362558","LY-2090314"
"11777","CHEMBL12089","BERBERINE CHLORIDE"
"11778","CHEMBL2364638","UBROGEPANT"
"11779","CHEMBL1773","CAPECITABINE"
"11780","CHEMBL389621","HYDROCORTISONE"
"11781","CHEMBL560","PENTAZOCINE"
"11782","CHEMBL420311","CHEMBL420311"
"11783","CHEMBL485747","HYDROXYTYROSOL"
"11784","CHEMBL1742984","AMATUXIMAB"
"11785","CHEMBL2107877","BLISIBIMOD"
"11786","CHEMBL1823872","SOMATOSTATIN"
"11787","CHEMBL361348","CHEMBL361348"
"11788","CHEMBL1908333","TILMICOSIN"
"11789","CHEMBL1334860","DILOXANIDE FUROATE"
"11790","CHEMBL577120","CHEMBL577120"
"11791","CHEMBL20945","3-Nitrophenyl Boronic Acid"
"11792","CHEMBL4298135","NASTORAZEPIDE CALCIUM"
"11793","CHEMBL2104585","ECABET"
"11794","CHEMBL704","MESALAMINE"
"11795","CHEMBL2107720","KEBUZONE"
"11796","CHEMBL170","QUININE"
"11797","CHEMBL2108597","FERRIC CARBOXYMALTOSE"
"11798","CHEMBL1200424","PENTETATE ZINC TRISODIUM"
"11799","CHEMBL29404","ENECADIN"
"11800","CHEMBL2105680","RIFAMYCIN SODIUM"
"11801","CHEMBL2108573","ANTHRAX VACCINE ABSORBED"
"11802","CHEMBL48582","SAFINAMIDE MESYLATE"
"11803","CHEMBL2108358","SERELAXIN"
"11804","CHEMBL585902","AMG-548"
"11805","CHEMBL279260","RAFABEGRON"
"11806","CHEMBL1200689","NITRIC OXIDE"
"11807","CHEMBL3545381","PLX-7486"
"11808","CHEMBL2109162","HEMOGLOBIN GLUTAMER"
"11809","CHEMBL327715","CHEMBL327715"
"11810","CHEMBL66280","5-IODO,5'-DEOXYTUBERCIDIN"
"11811","CHEMBL3545211","SR16234"
"11812","CHEMBL455186","TREOSULFAN"
"11813","CHEMBL2322189","FOSFOMYCIN SODIUM"
"11814","CHEMBL2105872","IBUTAMOREN MESYLATE"
"11815","CHEMBL1232595","CHEMBL1232595"
"11816","CHEMBL2105161","NICOBOXIL"
"11817","CHEMBL288441","BOSUTINIB"
"11818","CHEMBL4650355","GOZETOTIDE ALF-18"
"11819","CHEMBL1201569","BOTULINUM TOXIN TYPE B"
"11820","CHEMBL1234777","CHEMBL1234777"
"11821","CHEMBL222645","FLOXACILLIN"
"11822","CHEMBL540929","CHEMBL540929"
"11823","CHEMBL227937","CHEMBL227937"
"11824","CHEMBL2108041","OCRELIZUMAB"
"11825","CHEMBL1235490","PSEUDOTROPINE"
"11826","CHEMBL280728","RIDOGREL"
"11827","CHEMBL4297821","RSLV-132"
"11828","CHEMBL3707277","DEPATUXIZUMAB MAFODOTIN"
"11829","CHEMBL1201352","RAPACURONIUM"
"11830","CHEMBL463321","CHEMBL463321"
"11831","CHEMBL25856","DIHYDREXIDINE"
"11832","CHEMBL1234048","CHEMBL1234048"
"11833","CHEMBL1201013","OLSALAZINE SODIUM"
"11834","CHEMBL1201159","FENTANYL HYDROCHLORIDE"
"11835","CHEMBL245019","MIZORIBINE"
"11836","CHEMBL2105639","DIRUCOTIDE"
"11837","CHEMBL83527","PTEROSTILBENE"
"11838","CHEMBL1697834","DICHLORALPHENAZONE"
"11839","CHEMBL270687","MERIOLIN 5"
"11840","CHEMBL2107355","MIGALASTAT HYDROCHLORIDE"
"11841","CHEMBL4297562","DKN-01"
"11842","CHEMBL4297928","NOMACOPAN"
"11843","CHEMBL224867","TAUROCHOLIC ACID"
"11844","CHEMBL3187964","CHEMBL3187964"
"11845","CHEMBL173562","NSC-72097"
"11846","CHEMBL1111","AMBRISENTAN"
"11847","CHEMBL44857","ACETIC ACID PROPYL ESTER"
"11848","CHEMBL2109487","RG-1512"
"11849","CHEMBL1665","ALBENDAZOLE OXIDE"
"11850","CHEMBL1615369","DABIGATRAN ETEXILATE MESYLATE"
"11851","CHEMBL4297294","JNJ-42165279"
"11852","CHEMBL3544988","DAPRODUSTAT"
"11853","CHEMBL11122","CHEMBL11122"
"11854","CHEMBL2109434","IMC-GP100"
"11855","CHEMBL1200495","HYDROCORTISONE SODIUM SUCCINATE"
"11856","CHEMBL4297963","GP-100 ANTIGEN"
"11857","CHEMBL1570482","MONOCTANOIN COMPONENT A"
"11858","CHEMBL1230988","CHEMBL1230988"
"11859","CHEMBL1207358","OROTIDINE MONOPHOSPHATE"
"11860","CHEMBL4297776","LEFITOLIMOD"
"11861","CHEMBL1235570","CHEMBL1235570"
"11862","CHEMBL3137321","BENZHYDROCODONE"
"11863","CHEMBL84","TOPOTECAN"
"11864","CHEMBL400599","BENFLUOREX"
"11865","CHEMBL307177","LY-295501"
"11866","CHEMBL2107786","TERUTROBAN"
"11867","CHEMBL191910","CHEMBL191910"
"11868","CHEMBL49943","FENPIPRANE"
"11869","CHEMBL1441570","CHEMBL1441570"
"11870","CHEMBL2062774","VAPENDAVIR"
"11871","CHEMBL175247","ORLISTAT"
"11872","CHEMBL301523","PHENYLALANINE"
"11873","CHEMBL395347","CHEMBL395347"
"11874","CHEMBL2105552","VINYLBITAL"
"11875","CHEMBL439009","CHEMBL439009"
"11876","CHEMBL1086","DIBUCAINE"
"11877","CHEMBL112687","ACEDOBEN"
"11878","CHEMBL1743067","SAMALIZUMAB"
"11879","CHEMBL400520","CHEMBL400520"
"11880","CHEMBL253629","CHEMBL253629"
"11881","CHEMBL2094620","VLX-600"
"11882","CHEMBL1230670","CHEMBL1230670"
"11883","CHEMBL1200454","VALGANCICLOVIR HYDROCHLORIDE"
"11884","CHEMBL3544954","ZOPTARELIN DOXORUBICIN"
"11885","CHEMBL3989931","ENASIDENIB MESYLATE"
"11886","CHEMBL4594393","CALCIUM OXYBATE"
"11887","CHEMBL3989911","VELDOREOTIDE"
"11888","CHEMBL100259","URIDINE"
"11889","CHEMBL266497","SORBINIL"
"11890","CHEMBL519827","CHEMBL519827"
"11891","CHEMBL3392104","AMMONIUM TRICHLORO(DIOXOETHYLENE-O,O'-)TELLURATE"
"11892","CHEMBL2108660","TUCOTUZUMAB CELMOLEUKIN"
"11893","CHEMBL1875805","ACETYLLEUCINE"
"11894","CHEMBL591118","CARMEGLIPTIN"
"11895","CHEMBL781","MAZINDOL"
"11896","CHEMBL1185","ZOLMITRIPTAN"
"11897","CHEMBL4297658","IPRAGLIFLOZIN L-PROLINE"
"11898","CHEMBL2105743","OLODATEROL HYDROCHLORIDE"
"11899","CHEMBL4068509","PRN-1371"
"11900","CHEMBL472193","CHEMBL472193"
"11901","CHEMBL1201579","CAPROMAB PENDETIDE"
"11902","CHEMBL3330650","RG-7420"
"11903","CHEMBL15797","PYRAZINE"
"11904","CHEMBL3301680","TELAVANCIN HYDROCHLORIDE"
"11905","CHEMBL2108671","ACTOXUMAB"
"11906","CHEMBL608393","CHEMBL608393"
"11907","CHEMBL1201212","MIDODRINE"
"11908","CHEMBL258040","CHEMBL258040"
"11909","CHEMBL4297598","LINRODOSTAT"
"11910","CHEMBL3183740","TRELANSERIN"
"11911","CHEMBL1743053","OTELIXIZUMAB"
"11912","CHEMBL356362","ISOPENTENYLPYROPHOSPHATE"
"11913","CHEMBL2111157","DIPIPANONE"
"11914","CHEMBL3833375","SODIUM BORATE"
"11915","CHEMBL219445","CHEMBL219445"
"11916","CHEMBL3039556","APATORSEN"
"11917","CHEMBL4297608","ELDECALCITOL"
"11918","CHEMBL1201473","COLESEVELAM HYDROCHLORIDE"
"11919","CHEMBL2108165","VALERIAN"
"11920","CHEMBL990","BUTENAFINE"
"11921","CHEMBL2105613","DIVALPROEX SODIUM"
"11922","CHEMBL383208","CHEMBL383208"
"11923","CHEMBL4594311","BETIBEGLOGENE AUTOTEMCEL"
"11924","CHEMBL415284","NALORPHINE"
"11925","CHEMBL194014","PROPYLPARABEN"
"11926","CHEMBL3990000","TIBULIZUMAB"
"11927","CHEMBL272690","CHEMBL272690"
"11928","CHEMBL4297678","ADRABETADEX"
"11929","CHEMBL4563522","FE 203799"
"11930","CHEMBL1630578","TIRILAZAD"
"11931","CHEMBL1648","ISRADIPINE"
"11932","CHEMBL43280","METHYLAMINE"
"11933","CHEMBL4298007","ONFEKAFUSP ALFA"
"11934","CHEMBL1201071","TETRACYCLINE PHOSPHATE COMPLEX"
"11935","CHEMBL4594318","INBAKICEPT"
"11936","CHEMBL2107881","REGRAMOSTIM"
"11937","CHEMBL1089221","BENDAZAC"
"11938","CHEMBL2109568","HNK20"
"11939","CHEMBL239129","MEGLUMINE ANTIMONATE"
"11940","CHEMBL181","DIAZOXIDE"
"11941","CHEMBL3137332","FEVIPIPRANT"
"11942","CHEMBL2108348","NONACOG BETA PEGOL"
"11943","CHEMBL94061","CHEMBL94061"
"11944","CHEMBL1615372","LURASIDONE HYDROCHLORIDE"
"11945","CHEMBL408350","EDOTREOTIDE"
"11946","CHEMBL1201225","IODINE"
"11947","CHEMBL2158685","ABC-294640"
"11948","CHEMBL2108469","MUPLESTIM"
"11949","CHEMBL4297379","FLUOROFURANYLNORPROGESTERONE F-18"
"11950","CHEMBL1427","HYPOXANTHINE"
"11951","CHEMBL222913","CEFTIOFUR"
"11952","CHEMBL182","GANCICLOVIR"
"11953","CHEMBL496634","DOCOSAPENTAENOIC ACID"
"11954","CHEMBL4594462","AVB-S6-500"
"11955","CHEMBL2104956","BEMOTRIZINOL"
"11956","CHEMBL2000716","CARICOTAMIDE"
"11957","CHEMBL3219616","CP-866087"
"11958","CHEMBL1201638","INSULIN SUSP PROTAMINE ZINC PURIFIED PORK"
"11959","CHEMBL4594404","TNP-2092"
"11960","CHEMBL148732","CHEMBL148732"
"11961","CHEMBL447686","GOSSYPOL ACETIC ACID"
"11962","CHEMBL2103877","EFINACONAZOLE"
"11963","CHEMBL1201649","ESTROGENS, CONJUGATED"
"11964","CHEMBL1200989","ALCLOMETASONE DIPROPIONATE"
"11965","CHEMBL186720","PHENYLTOLOXAMINE"
"11966","CHEMBL4594330","DAXDILIMAB"
"11967","CHEMBL3989541","METHOSERPIDINE"
"11968","CHEMBL2109282","RG-7636"
"11969","CHEMBL4297552","AMV-564"
"11970","CHEMBL4297430","BESIGLIPTIN TOSYLATE"
"11971","CHEMBL3545187","VERDINEXOR"
"11972","CHEMBL1097999","E-6201"
"11973","CHEMBL2140408","AMG-900"
"11974","CHEMBL19","METHAZOLAMIDE"
"11975","CHEMBL2011961","CHEMBL2011961"
"11976","CHEMBL2107636","CEFAZEDONE"
"11977","CHEMBL3545100","ASP7991"
"11978","CHEMBL4298124","DOSTARLIMAB"
"11979","CHEMBL1078178","MOMELOTINIB"
"11980","CHEMBL4297673","TRORILUZOLE HYDROCHLORIDE"
"11981","CHEMBL1237104","PROPOXYPHENE HYDROCHLORIDE"
"11982","CHEMBL468","THALIDOMIDE"
"11983","CHEMBL539843","VAPITADINE DIHYDROCHLORIDE"
"11984","CHEMBL1213412","CHEMBL1213412"
"11985","CHEMBL346235","DIAMTHAZOLE DIHYDROCHLORIDE"
"11986","CHEMBL542103","NEVANIMIBE HYDROCHLORIDE"
"11987","CHEMBL323556","CHEMBL323556"
"11988","CHEMBL3833382","PRAJMALIUM"
"11989","CHEMBL3186993","HYDROXYZINE HYDROCHLORIDE"
"11990","CHEMBL2109459","CDP-484"
"11991","CHEMBL1236126","CHEMBL1236126"
"11992","CHEMBL4298212","RAVAGALIMAB"
"11993","CHEMBL3646118","MOLIDUSTAT"
"11994","CHEMBL23327","PURVALANOLA"
"11995","CHEMBL1187646","PERPHENAZINE 4-AMINOBUTYRATE"
"11996","CHEMBL1234276","CHEMBL1234276"
"11997","CHEMBL190801","CHEMBL190801"
"11998","CHEMBL1233206","CHEMBL1233206"
"11999","CHEMBL4297601","ROCACETRAPIB"
"12000","CHEMBL1185242","CHEMBL1185242"
"12001","CHEMBL2108738","NIVOLUMAB"
"12002","CHEMBL1742998","CANTUZUMAB RAVTANSINE"
"12003","CHEMBL517","DISOPYRAMIDE"
"12004","CHEMBL271068","ROSABULIN"
"12005","CHEMBL589390","LATREPIRDINE"
"12006","CHEMBL4651083","ANAPRAZOLE"
"12007","CHEMBL113194","CHEMBL113194"
"12008","CHEMBL211312","DEOXYURIDINE MONOPHOSPHATE"
